Particle#, Time, Area, Convex Area, Perimeter, Convex Perim, xLF, xFmin, xFmax
261, 8.000000E+0, 3.587616E+5, 3.675232E+5, 2.128099E+3, 2.120144E+3, 6.758524E+2, 6.758524E+2, 7.064282E+2
262, 8.000000E+0, 4.309054E+5, 4.405059E+5, 2.330872E+3, 2.316641E+3, 7.583596E+2, 7.339724E+2, 7.712097E+2
263, 8.000000E+0, 3.747003E+5, 3.835086E+5, 2.179007E+3, 2.167586E+3, 7.048159E+2, 6.850145E+2, 7.207361E+2
264, 8.000000E+0, 3.687349E+5, 3.759586E+5, 2.156416E+3, 2.126313E+3, 6.951227E+2, 6.758138E+2, 7.113616E+2
265, 8.000000E+0, 2.905326E+5, 2.981757E+5, 1.931022E+3, 1.918548E+3, 6.656766E+2, 5.623833E+2, 6.658118E+2
266, 8.000000E+0, 3.358322E+5, 3.438947E+5, 2.068579E+3, 2.044066E+3, 6.720775E+2, 6.457497E+2, 6.789805E+2
267, 8.000000E+0, 4.104926E+5, 4.201397E+5, 2.291877E+3, 2.260761E+3, 7.730923E+2, 6.955090E+2, 7.744053E+2
268, 8.000000E+0, 2.236085E+5, 2.347936E+5, 1.740066E+3, 1.696331E+3, 5.792690E+2, 5.116876E+2, 5.927080E+2
269, 8.000000E+0, 3.368574E+5, 3.462250E+5, 2.075926E+3, 2.058432E+3, 6.826781E+2, 6.348884E+2, 7.028560E+2
270, 8.000000E+0, 3.186817E+5, 3.259520E+5, 2.006318E+3, 1.991073E+3, 6.565048E+2, 6.178869E+2, 6.683895E+2
271, 8.000000E+0, 5.465778E+5, 5.586018E+5, 2.693128E+3, 2.687914E+3, 9.951841E+2, 7.001431E+2, 9.967963E+2
272, 8.000000E+0, 3.815978E+5, 3.921770E+5, 2.205827E+3, 2.190341E+3, 7.063027E+2, 6.879109E+2, 7.235745E+2
273, 8.000000E+0, 2.891344E+5, 2.965912E+5, 1.919002E+3, 1.902870E+3, 6.082324E+2, 6.082324E+2, 6.252339E+2
274, 8.000000E+0, 3.527030E+5, 3.614180E+5, 2.106531E+3, 2.097137E+3, 6.857289E+2, 6.668351E+2, 6.875729E+2
275, 8.000000E+0, 3.332223E+5, 3.411917E+5, 2.063665E+3, 2.054706E+3, 6.951227E+2, 6.178869E+2, 7.028560E+2
276, 8.000000E+0, 3.448734E+5, 3.532156E+5, 2.096075E+3, 2.075231E+3, 6.734291E+2, 6.653870E+2, 6.816547E+2
277, 8.000000E+0, 3.116910E+5, 3.199866E+5, 1.988650E+3, 1.976475E+3, 6.442436E+2, 6.294337E+2, 6.514459E+2
278, 8.000000E+0, 2.238881E+5, 2.308788E+5, 1.700589E+3, 1.683114E+3, 5.655306E+2, 5.284188E+2, 5.715743E+2
279, 8.000000E+0, 3.288415E+5, 3.365312E+5, 2.052939E+3, 2.024864E+3, 6.955090E+2, 6.223087E+2, 6.994673E+2
280, 8.000000E+0, 3.756324E+5, 3.846737E+5, 2.180726E+3, 2.172915E+3, 7.063027E+2, 6.855068E+2, 7.163820E+2
281, 8.000000E+0, 3.713448E+5, 3.809453E+5, 2.186895E+3, 2.182676E+3, 7.509449E+2, 6.417142E+2, 7.533586E+2
282, 8.000000E+0, 3.577363E+5, 3.660785E+5, 2.132453E+3, 2.109109E+3, 6.997280E+2, 6.651553E+2, 7.058392E+2
283, 8.000000E+0, 4.567243E+5, 4.671637E+5, 2.424714E+3, 2.413601E+3, 8.302855E+2, 6.951227E+2, 8.434252E+2
284, 8.000000E+0, 4.146870E+5, 4.233554E+5, 2.293239E+3, 2.279838E+3, 7.509449E+2, 7.236324E+2, 7.529241E+2
285, 8.000000E+0, 2.704926E+5, 2.778095E+5, 1.872834E+3, 1.847868E+3, 6.481633E+2, 5.573243E+2, 6.520927E+2
286, 8.000000E+0, 3.526098E+5, 3.606723E+5, 2.107120E+3, 2.092696E+3, 6.837401E+2, 6.650587E+2, 6.881812E+2
287, 8.000000E+0, 2.421571E+5, 2.489613E+5, 1.760476E+3, 1.731232E+3, 5.696145E+2, 5.503055E+2, 5.736115E+2
288, 8.000000E+0, 3.698534E+5, 3.775898E+5, 2.160982E+3, 2.135774E+3, 6.854683E+2, 6.854683E+2, 7.028560E+2
289, 8.000000E+0, 3.807589E+5, 3.895206E+5, 2.197457E+3, 2.184597E+3, 7.256985E+2, 6.828519E+2, 7.299175E+2
290, 8.000000E+0, 3.788015E+5, 3.875166E+5, 2.195719E+3, 2.180523E+3, 7.127132E+2, 6.869068E+2, 7.158605E+2
291, 8.000000E+0, 3.815978E+5, 3.899866E+5, 2.201077E+3, 2.186344E+3, 7.252544E+2, 6.836629E+2, 7.253702E+2
292, 8.000000E+0, 3.732090E+5, 3.826697E+5, 2.182743E+3, 2.172114E+3, 7.200120E+2, 6.779474E+2, 7.267219E+2
293, 8.000000E+0, 4.493608E+5, 4.599866E+5, 2.394177E+3, 2.366275E+3, 7.788464E+2, 7.542855E+2, 7.809994E+2
294, 8.000000E+0, 4.134753E+5, 4.232156E+5, 2.296695E+3, 2.287543E+3, 7.530496E+2, 6.951227E+2, 7.666045E+2
295, 8.000000E+0, 3.278162E+5, 3.354593E+5, 2.035020E+3, 2.024767E+3, 6.661593E+2, 6.371959E+2, 6.797335E+2
296, 8.000000E+0, 3.817842E+5, 3.904060E+5, 2.201212E+3, 2.183245E+3, 7.236324E+2, 6.895038E+2, 7.318291E+2
297, 8.000000E+0, 3.242742E+5, 3.327097E+5, 2.027712E+3, 2.016368E+3, 6.690170E+2, 6.280627E+2, 6.778799E+2
298, 8.000000E+0, 2.953794E+5, 3.027896E+5, 1.933802E+3, 1.913712E+3, 6.448712E+2, 5.858436E+2, 6.528747E+2
299, 8.000000E+0, 3.286551E+5, 3.367642E+5, 2.050544E+3, 2.019274E+3, 6.823209E+2, 6.351298E+2, 6.823981E+2
300, 8.000000E+0, 3.609986E+5, 3.692010E+5, 2.141104E+3, 2.110122E+3, 6.998921E+2, 6.786329E+2, 7.028560E+2
301, 8.000000E+0, 3.718108E+5, 3.808987E+5, 2.174836E+3, 2.159524E+3, 7.086583E+2, 6.786329E+2, 7.163820E+2
302, 8.000000E+0, 3.609986E+5, 3.685485E+5, 2.142629E+3, 2.102737E+3, 6.895038E+2, 6.690170E+2, 7.031842E+2
303, 8.000000E+0, 4.262449E+5, 4.358921E+5, 2.319914E+3, 2.303975E+3, 7.727737E+2, 7.072005E+2, 7.783734E+2
304, 8.000000E+0, 2.961251E+5, 3.033954E+5, 1.935762E+3, 1.905553E+3, 6.275027E+2, 6.168345E+2, 6.319824E+2
305, 8.000000E+0, 2.936085E+5, 3.013914E+5, 1.928357E+3, 1.909782E+3, 6.453636E+2, 5.919453E+2, 6.457690E+2
306, 8.000000E+0, 3.953927E+5, 4.032223E+5, 2.241018E+3, 2.215221E+3, 7.372935E+2, 7.031553E+2, 7.384231E+2
307, 8.000000E+0, 1.555659E+5, 1.625566E+5, 1.466999E+3, 1.449736E+3, 5.536460E+2, 3.714948E+2, 5.577877E+2
308, 8.000000E+0, 4.122636E+5, 4.220039E+5, 2.284608E+3, 2.280099E+3, 7.477203E+2, 7.258530E+2, 7.478941E+2
309, 8.000000E+0, 3.672436E+5, 3.754460E+5, 2.158887E+3, 2.137580E+3, 6.854683E+2, 6.758138E+2, 7.082046E+2
310, 8.000000E+0, 4.409719E+5, 4.515512E+5, 2.372473E+3, 2.354400E+3, 7.848225E+2, 7.203016E+2, 7.923723E+2
311, 8.000000E+0, 4.062982E+5, 4.155259E+5, 2.272018E+3, 2.270348E+3, 7.608505E+2, 7.067661E+2, 7.614780E+2
312, 8.000000E+0, 3.773102E+5, 3.852329E+5, 2.194030E+3, 2.170743E+3, 7.441193E+2, 6.621913E+2, 7.511284E+2
313, 8.000000E+0, 3.448734E+5, 3.527496E+5, 2.097668E+3, 2.056299E+3, 6.758138E+2, 6.565048E+2, 6.891949E+2
314, 8.000000E+0, 1.550066E+5, 1.600865E+5, 1.413329E+3, 1.392312E+3, 4.630097E+2, 4.419726E+2, 4.660219E+2
315, 8.000000E+0, 4.567243E+5, 4.663248E+5, 2.405405E+3, 2.399052E+3, 7.917737E+2, 7.453646E+2, 7.961279E+2
316, 8.000000E+0, 2.717043E+5, 2.793009E+5, 1.861597E+3, 1.848476E+3, 5.939244E+2, 5.870988E+2, 6.101440E+2
317, 8.000000E+0, 3.829027E+5, 3.915712E+5, 2.195159E+3, 2.189144E+3, 7.047772E+2, 6.951227E+2, 7.189211E+2
318, 8.000000E+0, 3.185885E+5, 3.264180E+5, 2.009021E+3, 1.998121E+3, 6.667772E+2, 6.189393E+2, 6.789805E+2
319, 8.000000E+0, 3.917576E+5, 4.007988E+5, 2.235071E+3, 2.210017E+3, 7.200120E+2, 7.017747E+2, 7.333641E+2
320, 8.000000E+0, 2.887616E+5, 2.973834E+5, 1.916019E+3, 1.899017E+3, 6.280627E+2, 6.007502E+2, 6.333823E+2
321, 8.000000E+0, 3.818774E+5, 3.908255E+5, 2.207806E+3, 2.184124E+3, 7.212092E+2, 6.884418E+2, 7.235745E+2
322, 8.000000E+0, 3.199866E+5, 3.278628E+5, 2.016358E+3, 1.998488E+3, 6.494377E+2, 6.362787E+2, 6.658118E+2
323, 8.000000E+0, 2.823302E+5, 2.894141E+5, 1.888928E+3, 1.873182E+3, 6.075856E+2, 6.007502E+2, 6.210439E+2
324, 8.000000E+0, 1.691744E+5, 1.749068E+5, 1.483546E+3, 1.464160E+3, 5.116876E+2, 4.151428E+2, 5.190154E+2
325, 8.000000E+0, 4.157123E+5, 4.250332E+5, 2.299215E+3, 2.276701E+3, 7.372935E+2, 7.236324E+2, 7.545944E+2
326, 8.000000E+0, 4.361251E+5, 4.459586E+5, 2.356688E+3, 2.342351E+3, 7.844267E+2, 7.188727E+2, 7.853439E+2
327, 8.000000E+0, 3.047003E+5, 3.130892E+5, 1.983958E+3, 1.973589E+3, 6.854683E+2, 5.792690E+2, 6.936456E+2
328, 8.000000E+0, 2.760852E+5, 2.834487E+5, 1.883232E+3, 1.860863E+3, 5.939244E+2, 5.939244E+2, 6.089179E+2
329, 8.000000E+0, 4.147802E+5, 4.237283E+5, 2.302555E+3, 2.283150E+3, 7.433951E+2, 7.047772E+2, 7.531075E+2
330, 8.000000E+0, 3.048868E+5, 3.132756E+5, 1.969302E+3, 1.957833E+3, 6.381710E+2, 6.223472E+2, 6.445429E+2
331, 9.000000E+0, 3.609986E+5, 3.692010E+5, 2.150044E+3, 2.136025E+3, 7.338083E+2, 6.411735E+2, 7.343103E+2
332, 9.000000E+0, 4.258721E+5, 4.349600E+5, 2.325051E+3, 2.301069E+3, 7.433951E+2, 7.240862E+2, 7.652047E+2
333, 9.000000E+0, 4.377096E+5, 4.465179E+5, 2.362346E+3, 2.339378E+3, 7.761528E+2, 7.300044E+2, 7.781899E+2
334, 9.000000E+0, 3.737682E+5, 3.824833E+5, 2.182048E+3, 2.170907E+3, 7.339724E+2, 6.651553E+2, 7.446502E+2
335, 9.000000E+0, 4.657655E+5, 4.760185E+5, 2.431867E+3, 2.410763E+3, 8.008007E+2, 7.563514E+2, 8.010324E+2
336, 9.000000E+0, 3.066577E+5, 3.135552E+5, 1.965054E+3, 1.935289E+3, 6.275414E+2, 6.178869E+2, 6.440312E+2
337, 9.000000E+0, 3.822502E+5, 3.910585E+5, 2.203771E+3, 2.183612E+3, 7.031553E+2, 6.963295E+2, 7.299850E+2
338, 9.000000E+0, 2.641544E+5, 2.710053E+5, 1.832035E+3, 1.819127E+3, 5.939244E+2, 5.734473E+2, 6.042354E+2
339, 9.000000E+0, 4.445139E+5, 4.539280E+5, 2.380429E+3, 2.366169E+3, 7.687092E+2, 7.463977E+2, 7.820710E+2
340, 9.000000E+0, 3.212915E+5, 3.301930E+5, 2.021890E+3, 2.010710E+3, 6.650104E+2, 6.345699E+2, 6.650394E+2
341, 9.000000E+0, 4.623168E+5, 4.719639E+5, 2.433123E+3, 2.419597E+3, 8.328632E+2, 7.099810E+2, 8.368795E+2
343, 9.000000E+0, 4.471238E+5, 4.576098E+5, 2.383798E+3, 2.368370E+3, 7.827855E+2, 7.415222E+2, 7.849288E+2
344, 9.000000E+0, 3.568974E+5, 3.652862E+5, 2.122528E+3, 2.108356E+3, 6.826781E+2, 6.758524E+2, 6.932401E+2
345, 9.000000E+0, 3.298668E+5, 3.374167E+5, 2.048420E+3, 2.036767E+3, 6.867910E+2, 6.170179E+2, 6.938483E+2
346, 9.000000E+0, 4.252196E+5, 4.348668E+5, 2.321256E+3, 2.301049E+3, 7.448723E+2, 7.331614E+2, 7.632545E+2
347, 9.000000E+0, 3.672436E+5, 3.773568E+5, 2.154147E+3, 2.147485E+3, 6.946110E+2, 6.860283E+2, 7.017939E+2
348, 9.000000E+0, 3.503728E+5, 3.577829E+5, 2.106849E+3, 2.089182E+3, 7.021705E+2, 6.535120E+2, 7.028560E+2
349, 9.000000E+0, 2.910918E+5, 2.977562E+5, 1.922545E+3, 1.890483E+3, 6.082324E+2, 6.082324E+2, 6.265759E+2
350, 9.000000E+0, 3.574567E+5, 3.663115E+5, 2.141789E+3, 2.122239E+3, 7.003651E+2, 6.523823E+2, 7.101162E+2
351, 9.000000E+0, 2.874567E+5, 2.945872E+5, 1.911568E+3, 1.889199E+3, 6.082324E+2, 5.985779E+2, 6.257553E+2
352, 9.000000E+0, 3.697602E+5, 3.784287E+5, 2.160258E+3, 2.152148E+3, 6.951227E+2, 6.758138E+2, 7.120760E+2
353, 9.000000E+0, 2.910918E+5, 2.987350E+5, 1.926108E+3, 1.905911E+3, 6.178869E+2, 5.985779E+2, 6.352939E+2
354, 9.000000E+0, 3.063781E+5, 3.138814E+5, 1.972141E+3, 1.948612E+3, 6.371959E+2, 6.082324E+2, 6.528747E+2
355, 9.000000E+0, 4.701464E+5, 4.800731E+5, 2.443115E+3, 2.433316E+3, 7.723586E+2, 7.723586E+2, 7.994008E+2
356, 9.000000E+0, 4.789080E+5, 4.881357E+5, 2.478142E+3, 2.436598E+3, 8.115558E+2, 7.472859E+2, 8.274761E+2
357, 9.000000E+0, 3.898934E+5, 3.980492E+5, 2.228757E+3, 2.215646E+3, 7.144317E+2, 6.951227E+2, 7.352661E+2
358, 9.000000E+0, 4.460052E+5, 4.569107E+5, 2.386395E+3, 2.376142E+3, 7.907891E+2, 7.346288E+2, 7.976534E+2
359, 9.000000E+0, 4.515046E+5, 4.603594E+5, 2.392680E+3, 2.362993E+3, 7.782478E+2, 7.509449E+2, 7.858749E+2
360, 9.000000E+0, 4.098401E+5, 4.190212E+5, 2.281383E+3, 2.249687E+3, 7.236324E+2, 7.168068E+2, 7.493906E+2
361, 9.000000E+0, 4.124500E+5, 4.222835E+5, 2.291443E+3, 2.272211E+3, 7.645964E+2, 6.895038E+2, 7.767514E+2
362, 9.000000E+0, 3.221304E+5, 3.301464E+5, 2.019959E+3, 2.007437E+3, 6.546898E+2, 6.391558E+2, 6.589185E+2
363, 9.000000E+0, 1.260186E+5, 1.303062E+5, 1.280349E+3, 1.252466E+3, 4.437393E+2, 3.754725E+2, 4.503623E+2
364, 9.000000E+0, 3.894273E+5, 3.975831E+5, 2.228148E+3, 2.211301E+3, 7.240862E+2, 6.758138E+2, 7.396203E+2
365, 9.000000E+0, 4.029427E+5, 4.124966E+5, 2.269528E+3, 2.249687E+3, 7.372935E+2, 7.031553E+2, 7.707270E+2
366, 9.000000E+0, 3.294007E+5, 3.366244E+5, 2.042357E+3, 2.026331E+3, 6.468503E+2, 6.371959E+2, 6.778799E+2
367, 9.000000E+0, 3.056324E+5, 3.122969E+5, 1.978744E+3, 1.957726E+3, 6.468503E+2, 5.889235E+2, 6.579916E+2
368, 9.000000E+0, 3.184021E+5, 3.264647E+5, 2.019891E+3, 1.993911E+3, 6.710735E+2, 6.158498E+2, 6.813748E+2
369, 9.000000E+0, 3.888681E+5, 3.976763E+5, 2.234858E+3, 2.210027E+3, 7.413773E+2, 6.922361E+2, 7.413870E+2
370, 9.000000E+0, 3.604393E+5, 3.684553E+5, 2.144010E+3, 2.109543E+3, 6.951227E+2, 6.565048E+2, 7.185928E+2
371, 9.000000E+0, 3.448734E+5, 3.530758E+5, 2.090051E+3, 2.079209E+3, 6.949973E+2, 6.546318E+2, 6.951903E+2
372, 9.000000E+0, 3.297736E+5, 3.376497E+5, 2.047600E+3, 2.028996E+3, 6.553656E+2, 6.485399E+2, 6.622975E+2
373, 9.000000E+0, 4.056457E+5, 4.142209E+5, 2.271729E+3, 2.241578E+3, 7.599912E+2, 6.914250E+2, 7.629455E+2
374, 9.000000E+0, 4.254992E+5, 4.355192E+5, 2.325166E+3, 2.314826E+3, 7.730923E+2, 7.214795E+2, 7.745888E+2
375, 9.000000E+0, 4.449799E+5, 4.555592E+5, 2.381500E+3, 2.371556E+3, 7.671162E+2, 7.481548E+2, 7.738647E+2
376, 9.000000E+0, 3.212915E+5, 3.300532E+5, 2.021282E+3, 2.015393E+3, 6.622878E+2, 6.341643E+2, 6.630698E+2
377, 9.000000E+0, 3.202662E+5, 3.293075E+5, 2.050583E+3, 2.029720E+3, 6.959338E+2, 5.851871E+2, 6.963295E+2
378, 9.000000E+0, 2.902529E+5, 2.973368E+5, 1.914764E+3, 1.887838E+3, 6.280627E+2, 6.007502E+2, 6.395322E+2
379, 9.000000E+0, 1.845539E+5, 1.907523E+5, 1.562346E+3, 1.539504E+3, 5.629819E+2, 4.233298E+2, 5.652603E+2
380, 9.000000E+0, 3.824367E+5, 3.908255E+5, 2.204736E+3, 2.183776E+3, 7.240862E+2, 6.758138E+2, 7.332966E+2
381, 9.000000E+0, 3.555925E+5, 3.630958E+5, 2.125985E+3, 2.104532E+3, 6.758138E+2, 6.565048E+2, 7.137173E+2
382, 9.000000E+0, 3.295872E+5, 3.368574E+5, 2.042087E+3, 2.019322E+3, 6.565048E+2, 6.275414E+2, 6.747808E+2
383, 1.000000E+1, 3.168175E+5, 3.246471E+5, 2.005912E+3, 1.985464E+3, 6.481633E+2, 6.321562E+2, 6.613803E+2
384, 1.000000E+1, 4.084420E+5, 4.177629E+5, 2.281818E+3, 2.258463E+3, 7.325049E+2, 7.163336E+2, 7.493906E+2
385, 1.000000E+1, 2.868042E+5, 2.939813E+5, 1.906953E+3, 1.885337E+3, 6.082324E+2, 5.985779E+2, 6.226948E+2
386, 1.000000E+1, 3.047003E+5, 3.121571E+5, 1.964977E+3, 1.955535E+3, 6.178869E+2, 6.178869E+2, 6.442533E+2
387, 1.000000E+1, 4.004260E+5, 4.097935E+5, 2.272752E+3, 2.258772E+3, 7.443896E+2, 6.918209E+2, 7.588423E+2
388, 1.000000E+1, 2.972436E+5, 3.050266E+5, 1.949636E+3, 1.924216E+3, 6.417142E+2, 6.075856E+2, 6.469179E+2
389, 1.000000E+1, 3.303328E+5, 3.387216E+5, 2.048488E+3, 2.034856E+3, 6.737187E+2, 6.378909E+2, 6.789805E+2
390, 1.000000E+1, 3.419839E+5, 3.494407E+5, 2.078513E+3, 2.058220E+3, 6.694128E+2, 6.524789E+2, 6.857386E+2
391, 1.000000E+1, 3.643541E+5, 3.731624E+5, 2.145883E+3, 2.145709E+3, 7.043331E+2, 6.736415E+2, 7.063606E+2
393, 1.000000E+1, 3.144873E+5, 3.232023E+5, 1.996373E+3, 1.988659E+3, 6.514266E+2, 6.342609E+2, 6.540139E+2
394, 1.000000E+1, 4.026630E+5, 4.121703E+5, 2.256253E+3, 2.240632E+3, 7.304002E+2, 7.150593E+2, 7.368494E+2
395, 1.000000E+1, 2.792543E+5, 2.869440E+5, 1.878627E+3, 1.867080E+3, 6.144113E+2, 6.007502E+2, 6.157726E+2
396, 1.000000E+1, 4.070438E+5, 4.161317E+5, 2.268224E+3, 2.247467E+3, 7.240862E+2, 7.144317E+2, 7.396203E+2
397, 1.000000E+1, 4.196271E+5, 4.292276E+5, 2.314778E+3, 2.290613E+3, 7.372935E+2, 7.236324E+2, 7.809994E+2
398, 1.000000E+1, 4.081624E+5, 4.171104E+5, 2.273505E+3, 2.262055E+3, 7.240862E+2, 7.144317E+2, 7.466487E+2
399, 1.000000E+1, 3.336883E+5, 3.417975E+5, 2.059050E+3, 2.041662E+3, 6.661593E+2, 6.468503E+2, 6.778799E+2
400, 1.000000E+1, 2.828894E+5, 2.897403E+5, 1.898293E+3, 1.865777E+3, 6.192095E+2, 5.927852E+2, 6.238920E+2
401, 1.000000E+1, 3.601597E+5, 3.685485E+5, 2.143778E+3, 2.125328E+3, 6.854683E+2, 6.661593E+2, 7.005292E+2
402, 1.000000E+1, 3.552196E+5, 3.641211E+5, 2.140206E+3, 2.128659E+3, 7.144317E+2, 6.275414E+2, 7.389348E+2
403, 1.000000E+1, 3.227829E+5, 3.305192E+5, 2.022556E+3, 2.019563E+3, 6.758138E+2, 6.082324E+2, 6.884515E+2
404, 1.000000E+1, 3.665911E+5, 3.762849E+5, 2.199764E+3, 2.165250E+3, 7.306223E+2, 6.204550E+2, 7.555791E+2
405, 1.000000E+1, 3.463648E+5, 3.544273E+5, 2.104513E+3, 2.074488E+3, 6.760551E+2, 6.598742E+2, 6.970633E+2
406, 1.000000E+1, 3.621171E+5, 3.701331E+5, 2.145101E+3, 2.129344E+3, 7.211899E+2, 6.486364E+2, 7.214409E+2
407, 1.000000E+1, 3.437549E+5, 3.519107E+5, 2.089616E+3, 2.077027E+3, 6.907975E+2, 6.567172E+2, 6.963295E+2
408, 1.000000E+1, 3.271637E+5, 3.340612E+5, 2.040581E+3, 2.010054E+3, 6.565048E+2, 6.275414E+2, 6.747808E+2
409, 1.000000E+1, 4.077895E+5, 4.180425E+5, 2.271217E+3, 2.267935E+3, 7.384038E+2, 7.128001E+2, 7.449012E+2
410, 1.000000E+1, 3.095472E+5, 3.172836E+5, 1.981785E+3, 1.974757E+3, 6.275414E+2, 6.178869E+2, 6.566497E+2
411, 1.000000E+1, 3.036750E+5, 3.117842E+5, 1.956278E+3, 1.951576E+3, 6.411735E+2, 6.103274E+2, 6.528747E+2
412, 1.000000E+1, 2.967776E+5, 3.040945E+5, 1.939103E+3, 1.917332E+3, 6.310073E+2, 6.118432E+2, 6.352939E+2
413, 1.000000E+1, 2.842876E+5, 2.919773E+5, 1.902657E+3, 1.882566E+3, 6.178869E+2, 5.889235E+2, 6.221735E+2
414, 1.000000E+1, 3.403994E+5, 3.493941E+5, 2.077336E+3, 2.072335E+3, 6.826781E+2, 6.553656E+2, 6.860765E+2
415, 1.000000E+1, 1.535153E+5, 1.596205E+5, 1.484261E+3, 1.458512E+3, 5.783904E+2, 3.466056E+2, 5.794330E+2
416, 1.000000E+1, 5.081757E+5, 5.188481E+5, 2.547036E+3, 2.540934E+3, 8.539872E+2, 7.518428E+2, 8.588145E+2
417, 1.000000E+1, 3.963248E+5, 4.048068E+5, 2.235669E+3, 2.232367E+3, 7.144317E+2, 7.047772E+2, 7.352661E+2
418, 1.000000E+1, 3.536351E+5, 3.622103E+5, 2.111889E+3, 2.104561E+3, 6.963295E+2, 6.690170E+2, 6.984632E+2
419, 1.000000E+1, 3.230625E+5, 3.309387E+5, 2.023724E+3, 1.999945E+3, 6.553656E+2, 6.348884E+2, 6.635623E+2
