CLASS,DATE,TIME,FRAME,MINOR DIAMETER,MAJOR DIAMETER,ASPECT RATIO,BOUNDING RECT WIDTH,BOUNDING RECT HEIGHT,BOUNDING RECT DIAGONAL,PERIMETER,CONVEX HULL PERIMETER,HOLES' PERIMETER,MAX FERET DIAMETER,EQUIVALENT ELLIPSE MAJOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS (FERET),EQUIVALENT RECT LONG SIDE,EQUIVALENT RECT SHORT SIDE,EQUIVALENT RECT DIAGONAL,EQUIVALENT RECT SHORT SIDE (FERET),AVERAGE HORIZ. SEGMENT LENGTH,AVERAGE VERT. SEGMENT LENGTH,HYDRAULIC RADIUS,WADDEL DISK DIAMETER,AREA,HOLES' AREA,PARTICLE & HOLES' AREA,CONVEX HULL AREA,IMAGE AREA,NUMBER OF HOLES,NUMBER OF HORIZ. SEGMENTS,NUMBER OF VERT. SEGMENTS,ORIENTATION,MAX FERET DIAMETER ORIENTATION,% AREA/IMAGE AREA,% AREA/(PARTICLE & HOLES' AREA),RATIO OF EQUIVALENT ELLIPSE AXES,RATIO OF EQUIVALENT RECT SIDES,ELONGATION FACTOR,COMPACTNESS FACTOR,HEYWOOD CIRCULARITY FACTOR,TYPE FACTOR,CIRCULARITY,SPHERICITY,CONVEXITY,,
All Particles,10/13/20,10:04:48,4586,694.56,896.04,1.29,865.85,756.73,1149.93,2518.48,2486.16,0.00,865.85,896.04,694.56,736.13,629.62,629.62,890.42,578.16,5819.05,6266.67,194.08,788.90,488800.00,0.00,488800.00,500600.00,230400000.00,0.00,84.00,78.00,121.85,104.04,0.21,100.00,1.29,1.00,1.50,0.75,1.02,0.99,0.98,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4587,723.21,832.21,1.15,780.00,760.00,1089.04,2449.23,2438.64,0.00,806.23,832.21,723.21,761.52,612.31,612.31,865.94,598.10,6219.74,6060.26,193.00,775.80,472700.00,0.00,472700.00,482200.00,230400000.00,0.00,76.00,78.00,146.73,113.39,0.21,100.00,1.15,1.00,1.35,0.80,1.00,1.00,1.00,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4591,743.55,897.11,1.21,845.44,801.21,1164.78,2588.41,2561.63,0.00,867.01,897.11,743.55,786.55,647.10,647.10,915.14,617.76,6091.86,6467.90,202.40,816.73,523900.00,0.00,523900.00,535600.00,230400000.00,0.00,86.00,81.00,72.20,82.71,0.23,100.00,1.21,1.00,1.40,0.75,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4591,787.40,929.78,1.18,917.31,800.01,1217.16,2706.60,2695.62,0.00,920.22,929.78,787.40,811.84,676.65,676.65,956.93,637.62,6927.71,6460.67,212.44,855.64,575000.00,0.00,575000.00,586750.00,230400000.00,0.00,83.00,89.00,154.74,137.64,0.25,100.00,1.18,1.00,1.44,0.78,1.01,0.99,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4592,733.71,904.11,1.23,872.27,781.66,1171.26,2586.58,2572.78,0.00,874.64,904.11,733.71,774.23,646.64,646.64,914.49,608.08,6594.94,6129.41,201.42,814.47,521000.00,0.00,521000.00,531850.00,230400000.00,0.00,79.00,85.00,20.99,22.17,0.23,100.00,1.23,1.00,1.44,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4593,723.71,864.18,1.19,807.76,782.08,1124.34,2503.99,2473.98,0.00,826.08,864.18,723.71,773.43,626.00,626.00,885.30,607.45,6140.00,5990.24,196.17,790.83,491200.00,0.00,491200.00,501800.00,230400000.00,0.00,80.00,82.00,144.89,173.05,0.21,100.00,1.19,1.00,1.36,0.75,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4593,735.28,876.21,1.19,858.43,772.25,1154.67,2540.98,2535.89,0.00,868.33,876.21,735.28,760.79,635.25,635.25,898.37,597.53,5883.72,6405.06,199.14,802.66,506000.00,0.00,506000.00,518850.00,230400000.00,0.00,86.00,79.00,88.84,97.94,0.22,100.00,1.19,1.00,1.45,0.75,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4594,775.70,892.93,1.15,859.23,816.37,1185.21,2627.53,2604.05,0.00,864.52,892.93,775.70,816.94,656.88,656.88,928.97,641.63,6634.15,6476.19,207.04,832.25,544000.00,0.00,544000.00,554700.00,230400000.00,0.00,82.00,84.00,23.63,48.75,0.24,100.00,1.15,1.00,1.35,0.79,1.00,1.00,1.00,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4595,741.18,943.10,1.27,868.35,793.20,1176.09,2664.61,2622.17,0.00,882.55,943.10,741.18,809.34,666.15,666.15,942.08,635.66,6614.46,6310.34,206.03,836.07,549000.00,0.00,549000.00,561000.00,230400000.00,0.00,83.00,87.00,154.99,109.87,0.24,100.00,1.27,1.00,1.39,0.76,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4596,709.19,879.00,1.24,835.24,776.22,1140.23,2508.94,2486.96,0.00,842.02,879.00,709.19,758.71,627.24,627.24,887.05,595.89,5970.73,6276.92,195.14,789.54,489600.00,0.00,489600.00,501750.00,230400000.00,0.00,82.00,78.00,58.04,52.72,0.21,100.00,1.24,1.00,1.41,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4596,765.79,892.51,1.17,865.90,807.66,1184.11,2612.45,2583.60,0.00,870.92,892.51,765.79,801.29,653.11,653.11,923.64,629.34,6546.34,6241.86,205.48,826.73,536800.00,0.00,536800.00,548100.00,230400000.00,0.00,82.00,86.00,177.83,15.31,0.23,100.00,1.17,1.00,1.38,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4596,723.21,938.01,1.30,899.96,769.83,1184.30,2631.17,2600.81,0.00,912.14,938.01,723.21,760.20,657.79,657.79,930.26,597.06,6419.28,6268.24,202.50,823.64,532800.00,0.00,532800.00,544600.00,230400000.00,0.00,83.00,85.00,140.34,142.13,0.23,100.00,1.30,1.00,1.53,0.76,1.02,0.98,0.98,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4597,707.33,927.04,1.31,861.07,756.78,1146.36,2590.35,2574.79,0.00,868.33,927.04,707.33,773.04,647.59,647.59,915.83,607.14,5988.37,6688.31,198.82,809.76,515000.00,0.00,515000.00,527200.00,230400000.00,0.00,86.00,77.00,94.99,128.45,0.22,100.00,1.31,1.00,1.43,0.78,1.02,1.00,0.98,0.96,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4597,788.75,917.54,1.16,890.37,818.75,1209.59,2687.86,2677.23,0.00,895.54,917.54,788.75,823.83,671.96,671.96,950.30,647.04,6687.06,6533.33,211.47,850.71,568400.00,0.00,568400.00,579450.00,230400000.00,0.00,85.00,87.00,32.22,60.57,0.25,100.00,1.16,1.00,1.38,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4598,763.96,913.81,1.20,860.00,820.00,1188.28,2645.93,2622.35,0.00,874.76,913.81,763.96,814.66,661.48,661.48,935.48,639.83,6527.38,6375.58,207.22,835.53,548300.00,0.00,548300.00,559700.00,230400000.00,0.00,84.00,86.00,14.48,10.54,0.24,100.00,1.20,1.00,1.37,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4600,728.43,902.98,1.24,830.00,770.00,1132.17,2577.23,2540.98,0.00,871.15,902.98,728.43,771.19,644.31,644.31,911.19,605.69,6224.10,6539.24,200.45,811.02,516600.00,0.00,516600.00,527650.00,230400000.00,0.00,83.00,79.00,110.36,138.26,0.22,100.00,1.24,1.00,1.44,0.81,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4601,704.37,852.48,1.21,814.59,747.08,1105.30,2456.53,2422.20,0.00,822.25,852.48,704.37,746.29,614.13,614.13,868.52,586.13,5822.22,6205.26,191.98,774.89,471600.00,0.00,471600.00,481950.00,230400000.00,0.00,81.00,76.00,100.46,76.64,0.20,100.00,1.21,1.00,1.40,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4602,712.82,890.42,1.25,817.42,782.11,1131.31,2533.77,2490.73,0.00,840.24,890.42,712.82,771.53,633.44,633.44,895.82,605.96,6310.13,6231.25,196.74,796.69,498500.00,0.00,498500.00,509150.00,230400000.00,0.00,79.00,80.00,134.01,141.77,0.22,100.00,1.25,1.00,1.39,0.81,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:48,4602,752.95,913.48,1.21,857.22,796.10,1169.88,2629.74,2604.47,0.00,866.83,913.48,752.95,810.65,657.43,657.43,929.75,636.69,6508.43,6355.29,205.42,829.34,540200.00,0.00,540200.00,551900.00,230400000.00,0.00,83.00,85.00,24.07,11.31,0.23,100.00,1.21,1.00,1.36,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4603,777.20,936.09,1.20,891.33,819.24,1210.63,2702.78,2671.86,0.00,898.89,936.09,777.20,826.29,675.69,675.69,955.58,648.97,6644.19,6644.19,211.41,852.95,571400.00,0.00,571400.00,583350.00,230400000.00,0.00,86.00,86.00,132.02,147.72,0.25,100.00,1.20,1.00,1.39,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4603,769.61,887.58,1.15,872.91,804.38,1187.01,2609.70,2584.50,0.00,873.21,887.58,769.61,799.77,652.42,652.42,922.67,628.14,6311.76,6623.46,205.58,826.49,536500.00,0.00,536500.00,548500.00,230400000.00,0.00,85.00,81.00,81.30,60.50,0.23,100.00,1.15,1.00,1.39,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4607,757.33,907.53,1.20,859.76,783.47,1163.19,2625.77,2603.56,0.00,868.33,907.53,757.33,807.20,656.44,656.44,928.35,633.97,6582.93,6276.74,205.58,829.03,539800.00,0.00,539800.00,550500.00,230400000.00,0.00,82.00,86.00,20.74,172.06,0.23,100.00,1.20,1.00,1.37,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4608,754.77,910.44,1.21,855.60,806.10,1175.52,2627.10,2596.04,0.00,891.96,910.44,754.77,786.46,656.78,656.78,928.82,617.68,6349.41,6502.41,205.44,828.96,539700.00,0.00,539700.00,550950.00,230400000.00,0.00,85.00,83.00,122.83,109.65,0.23,100.00,1.21,1.00,1.44,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4608,769.65,957.02,1.24,922.78,800.28,1221.46,2728.17,2698.45,0.00,927.20,957.02,769.65,811.36,682.04,682.04,964.55,637.24,6288.04,6886.90,212.05,858.24,578500.00,0.00,578500.00,590850.00,230400000.00,0.00,92.00,84.00,66.29,73.72,0.25,100.00,1.24,1.00,1.46,0.76,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4609,751.11,903.68,1.20,890.00,770.00,1176.86,2610.37,2600.75,0.00,894.54,903.68,751.11,775.37,652.59,652.59,922.90,608.97,6923.38,5989.89,204.22,823.87,533100.00,0.00,533100.00,544750.00,230400000.00,0.00,77.00,89.00,4.28,174.23,0.23,100.00,1.20,1.00,1.47,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4610,715.56,900.71,1.26,864.34,768.32,1156.46,2555.44,2541.03,0.00,866.83,900.71,715.56,761.59,638.86,638.86,903.48,598.15,6026.19,6327.50,198.09,802.82,506200.00,0.00,506200.00,518500.00,230400000.00,0.00,84.00,80.00,60.05,73.24,0.22,100.00,1.26,1.00,1.45,0.75,1.01,0.99,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4610,724.64,852.88,1.18,807.87,782.61,1124.78,2486.14,2450.92,0.00,829.28,852.88,724.64,761.46,621.53,621.53,878.98,598.05,6144.30,6223.08,195.24,786.15,485400.00,0.00,485400.00,495950.00,230400000.00,0.00,79.00,78.00,126.17,123.69,0.21,100.00,1.18,1.00,1.39,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4612,744.34,930.54,1.25,900.08,798.56,1203.26,2647.11,2606.13,0.00,920.27,930.54,744.34,767.38,661.78,661.78,935.89,602.70,6252.87,6800.00,205.51,832.25,544000.00,0.00,544000.00,554650.00,230400000.00,0.00,87.00,80.00,119.03,109.03,0.24,100.00,1.25,1.00,1.53,0.78,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4614,729.20,918.27,1.26,882.41,753.51,1160.36,2604.82,2559.20,0.00,886.00,918.27,729.20,771.63,651.20,651.20,920.94,606.04,6829.87,6044.83,201.90,818.29,525900.00,0.00,525900.00,536950.00,230400000.00,0.00,77.00,87.00,177.91,163.61,0.23,100.00,1.26,1.00,1.46,0.80,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4616,721.47,901.27,1.25,850.30,777.49,1152.17,2564.60,2546.12,0.00,864.52,901.27,721.47,769.96,641.15,641.15,906.72,604.73,6008.24,6383.75,199.13,806.38,510700.00,0.00,510700.00,522800.00,230400000.00,0.00,85.00,80.00,114.50,119.83,0.22,100.00,1.25,1.00,1.43,0.75,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4618,720.61,875.14,1.21,821.75,770.22,1126.28,2518.32,2499.81,0.00,831.87,875.14,720.61,776.16,629.58,629.58,890.36,609.59,6269.62,6040.24,196.68,794.13,495300.00,0.00,495300.00,507100.00,230400000.00,0.00,79.00,82.00,150.59,9.69,0.21,100.00,1.21,1.00,1.36,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4620,746.78,905.34,1.21,834.39,799.03,1155.27,2607.07,2569.28,0.00,868.16,905.34,746.78,794.90,651.77,651.77,921.74,624.31,6321.43,6321.43,203.68,822.25,531000.00,0.00,531000.00,542000.00,230400000.00,0.00,84.00,84.00,132.27,114.50,0.23,100.00,1.21,1.00,1.39,0.75,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4623,728.94,901.12,1.24,820.00,810.00,1152.61,2574.74,2550.51,0.00,850.00,901.12,728.94,789.56,643.68,643.68,910.31,620.12,6215.66,6369.14,200.37,810.47,515900.00,0.00,515900.00,527100.00,230400000.00,0.00,83.00,81.00,76.91,36.87,0.22,100.00,1.24,1.00,1.37,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4624,727.39,841.95,1.16,802.55,770.78,1112.75,2471.68,2460.19,0.00,805.05,841.95,727.39,777.26,617.92,617.92,873.87,610.46,5938.27,6166.67,194.60,782.58,481000.00,0.00,481000.00,491450.00,230400000.00,0.00,81.00,78.00,56.27,96.42,0.21,100.00,1.16,1.00,1.32,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:49,4624,784.49,913.11,1.16,902.15,824.06,1221.87,2674.23,2653.87,0.00,915.48,913.11,784.49,798.59,668.56,668.56,945.48,627.21,6778.31,6541.86,210.38,846.36,562600.00,0.00,562600.00,574200.00,230400000.00,0.00,83.00,86.00,139.87,139.87,0.24,100.00,1.16,1.00,1.46,0.79,1.01,0.99,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4625,768.78,917.36,1.19,866.39,822.41,1194.57,2658.84,2621.06,0.00,872.35,917.36,768.78,824.13,664.71,664.71,940.04,647.27,6754.88,6516.47,208.32,839.79,553900.00,0.00,553900.00,564650.00,230400000.00,0.00,82.00,85.00,7.85,151.97,0.24,100.00,1.19,1.00,1.35,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4626,747.76,881.00,1.18,820.00,790.00,1138.64,2566.99,2545.33,0.00,842.20,881.00,747.76,798.16,641.75,641.75,907.57,626.87,6159.52,6549.37,201.56,811.65,517400.00,0.00,517400.00,527950.00,230400000.00,0.00,84.00,79.00,99.70,119.91,0.22,100.00,1.18,1.00,1.34,0.80,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4628,711.12,915.11,1.29,862.67,777.82,1161.55,2574.49,2561.05,0.00,885.10,915.11,711.12,755.59,643.62,643.62,910.22,593.44,6084.52,6388.75,198.52,806.69,511100.00,0.00,511100.00,525250.00,230400000.00,0.00,84.00,80.00,55.05,57.93,0.22,100.00,1.29,1.00,1.49,0.77,1.02,0.99,0.98,0.97,0.97,0.00,0.00
All Particles,10/13/20,10:04:50,4630,738.17,911.59,1.23,820.00,800.00,1145.60,2605.71,2573.00,0.00,860.93,911.59,738.17,797.80,651.43,651.43,921.26,626.59,6367.47,6606.25,202.82,820.31,528500.00,0.00,528500.00,539450.00,230400000.00,0.00,83.00,80.00,81.52,59.26,0.23,100.00,1.23,1.00,1.37,0.81,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4632,727.33,889.64,1.22,819.60,783.28,1133.70,2552.69,2526.49,0.00,849.06,889.64,727.33,778.06,638.17,638.17,902.51,611.09,6050.00,6274.07,199.08,804.40,508200.00,0.00,508200.00,518850.00,230400000.00,0.00,84.00,81.00,124.44,147.99,0.22,100.00,1.22,1.00,1.39,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4633,754.72,926.35,1.23,882.76,800.30,1191.53,2654.35,2652.71,0.00,883.91,926.35,754.72,808.89,663.59,663.59,938.45,635.30,6239.77,6779.01,206.87,836.14,549100.00,0.00,549100.00,561550.00,230400000.00,0.00,88.00,81.00,105.36,111.92,0.24,100.00,1.23,1.00,1.39,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4636,719.98,897.49,1.25,812.88,793.79,1136.17,2555.96,2517.25,0.00,850.88,897.49,719.98,780.14,638.99,638.99,903.67,612.72,6041.67,6265.43,198.56,803.85,507500.00,0.00,507500.00,521350.00,230400000.00,0.00,84.00,81.00,79.24,66.45,0.22,100.00,1.25,1.00,1.39,0.75,1.01,1.00,0.99,0.98,0.97,0.00,0.00
All Particles,10/13/20,10:04:50,4637,709.92,823.39,1.16,789.61,756.55,1093.55,2415.11,2394.31,0.00,796.24,823.39,709.92,751.40,603.78,603.78,853.87,590.15,5885.90,6040.79,190.09,764.55,459100.00,0.00,459100.00,469900.00,230400000.00,0.00,78.00,76.00,116.83,115.28,0.20,100.00,1.16,1.00,1.35,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4637,739.88,919.81,1.24,831.61,813.32,1163.21,2622.31,2604.26,0.00,874.64,919.81,739.88,796.86,655.58,655.58,927.13,625.86,6439.76,6363.10,203.83,824.95,534500.00,0.00,534500.00,547400.00,230400000.00,0.00,83.00,84.00,152.16,157.83,0.23,100.00,1.24,1.00,1.40,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4637,715.00,873.11,1.22,834.39,763.68,1131.11,2506.92,2493.68,0.00,849.06,873.11,715.00,751.67,626.73,626.73,886.33,590.36,6128.75,6285.90,195.58,790.11,490300.00,0.00,490300.00,501250.00,230400000.00,0.00,80.00,78.00,53.02,57.99,0.21,100.00,1.22,1.00,1.44,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4637,728.42,936.37,1.29,885.97,794.52,1190.05,2635.37,2613.09,0.00,886.40,936.37,728.42,787.45,658.84,658.84,931.75,618.46,6532.93,6229.07,203.27,825.88,535700.00,0.00,535700.00,548200.00,230400000.00,0.00,82.00,86.00,31.01,23.96,0.23,100.00,1.29,1.00,1.43,0.77,1.02,0.99,0.98,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4638,692.99,848.47,1.22,818.90,746.51,1108.09,2433.61,2390.17,0.00,820.06,848.47,692.99,733.22,608.40,608.40,860.41,575.87,5772.50,6157.33,189.76,766.80,461800.00,0.00,461800.00,472250.00,230400000.00,0.00,80.00,75.00,64.93,74.44,0.20,100.00,1.22,1.00,1.42,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4638,731.12,899.30,1.23,842.41,798.81,1160.92,2574.66,2552.47,0.00,847.23,899.30,731.12,793.04,643.66,643.66,910.28,622.85,6455.00,6297.56,200.57,810.86,516400.00,0.00,516400.00,527700.00,230400000.00,0.00,80.00,82.00,31.64,30.50,0.22,100.00,1.23,1.00,1.36,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4640,736.65,926.60,1.26,885.32,769.83,1173.21,2629.62,2616.46,0.00,889.55,926.60,736.65,783.51,657.40,657.40,929.71,615.37,6537.80,6307.06,203.87,826.19,536100.00,0.00,536100.00,547400.00,230400000.00,0.00,82.00,85.00,29.40,21.08,0.23,100.00,1.26,1.00,1.45,0.77,1.01,0.99,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4641,740.86,928.21,1.25,890.00,790.00,1190.04,2638.24,2615.67,0.00,900.94,928.21,740.86,780.17,659.56,659.56,932.76,612.75,6068.54,6836.71,204.72,829.26,540100.00,0.00,540100.00,552050.00,230400000.00,0.00,89.00,79.00,97.92,98.94,0.23,100.00,1.25,1.00,1.47,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4641,762.41,942.23,1.24,916.93,801.10,1217.59,2692.49,2675.75,0.00,923.96,942.23,762.41,794.23,673.12,673.12,951.94,623.78,6797.59,6200.00,209.55,847.56,564200.00,0.00,564200.00,576350.00,230400000.00,0.00,83.00,91.00,159.12,170.03,0.24,100.00,1.24,1.00,1.48,0.76,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4642,767.33,939.01,1.22,875.75,823.32,1202.00,2693.84,2676.32,0.00,898.22,939.01,767.33,818.83,673.46,673.46,952.41,643.10,6430.68,6657.65,210.07,848.84,565900.00,0.00,565900.00,577650.00,230400000.00,0.00,88.00,85.00,123.21,101.56,0.25,100.00,1.22,1.00,1.40,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4643,775.10,942.41,1.22,865.85,836.77,1204.11,2710.62,2677.99,0.00,895.60,942.41,775.10,832.52,677.66,677.66,958.35,653.86,6749.41,6594.25,211.65,854.67,573700.00,0.00,573700.00,585600.00,230400000.00,0.00,85.00,87.00,178.76,16.21,0.25,100.00,1.22,1.00,1.37,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4643,713.09,880.80,1.24,825.74,754.88,1118.80,2517.50,2511.32,0.00,841.19,880.80,713.09,764.15,629.37,629.37,890.07,600.16,6244.30,6090.12,195.95,792.52,493300.00,0.00,493300.00,504850.00,230400000.00,0.00,79.00,81.00,36.99,61.61,0.21,100.00,1.24,1.00,1.40,0.79,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4644,744.08,872.69,1.17,840.00,780.00,1146.30,2547.64,2533.78,0.00,851.47,872.69,744.08,779.90,636.91,636.91,900.73,612.53,6455.70,6071.43,200.19,805.82,510000.00,0.00,510000.00,521550.00,230400000.00,0.00,79.00,84.00,16.71,40.24,0.22,100.00,1.17,1.00,1.39,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4644,764.03,916.89,1.20,883.76,795.61,1189.13,2651.29,2630.87,0.00,883.91,916.89,764.03,810.19,662.82,662.82,937.37,636.32,6397.67,6628.92,207.52,836.98,550200.00,0.00,550200.00,562450.00,230400000.00,0.00,86.00,83.00,117.29,111.92,0.24,100.00,1.20,1.00,1.39,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:50,4645,704.82,872.88,1.24,824.07,740.38,1107.82,2492.28,2475.75,0.00,832.41,872.88,704.82,756.53,623.07,623.07,881.15,594.18,5892.68,6194.87,193.88,784.37,483200.00,0.00,483200.00,494600.00,230400000.00,0.00,82.00,78.00,121.39,141.34,0.21,100.00,1.24,1.00,1.40,0.76,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:51,4648,743.21,924.76,1.24,880.00,800.00,1189.29,2635.52,2618.42,0.00,883.63,924.76,743.21,795.46,658.88,658.88,931.80,624.75,6664.20,6134.09,204.82,829.03,539800.00,0.00,539800.00,552050.00,230400000.00,0.00,81.00,88.00,4.08,174.81,0.23,100.00,1.24,1.00,1.41,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:51,4650,737.53,928.26,1.26,898.03,791.96,1197.35,2633.72,2623.38,0.00,910.22,928.26,737.53,768.03,658.43,658.43,931.16,603.21,6180.46,6638.27,204.16,827.42,537700.00,0.00,537700.00,549050.00,230400000.00,0.00,87.00,81.00,67.27,54.39,0.23,100.00,1.26,1.00,1.51,0.77,1.01,0.99,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:51,4653,752.71,893.31,1.19,873.13,792.24,1178.98,2594.97,2562.22,0.00,879.20,893.31,752.71,781.00,648.74,648.74,917.46,613.40,6440.24,6212.94,203.51,820.00,528100.00,0.00,528100.00,539300.00,230400000.00,0.00,82.00,85.00,162.04,160.74,0.23,100.00,1.19,1.00,1.43,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:51,4655,748.64,897.13,1.20,840.00,790.00,1153.13,2595.68,2588.09,0.00,885.10,897.13,748.64,775.37,648.92,648.92,917.71,608.97,6593.75,6279.76,203.22,819.53,527500.00,0.00,527500.00,539000.00,230400000.00,0.00,80.00,84.00,16.97,32.07,0.23,100.00,1.20,1.00,1.45,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:04:51,4656,710.96,816.46,1.15,799.03,749.53,1095.56,2404.98,2392.70,0.00,800.56,816.46,710.96,740.82,601.25,601.25,850.29,581.84,5920.78,5998.68,189.56,761.89,455900.00,0.00,455900.00,465800.00,230400000.00,0.00,77.00,76.00,60.61,48.54,0.20,100.00,1.15,1.00,1.38,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:04:51,4658,721.21,924.90,1.28,860.00,760.00,1147.69,2605.43,2584.78,0.00,893.20,924.90,721.21,762.56,651.36,651.36,921.16,598.92,6091.86,6893.42,201.08,816.73,523900.00,0.00,523900.00,534950.00,230400000.00,0.00,86.00,76.00,97.15,111.68,0.23,100.00,1.28,1.00,1.49,0.80,1.02,1.00,0.98,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:04:51,4658,743.78,910.02,1.22,866.10,804.59,1182.16,2610.87,2580.55,0.00,879.66,910.02,743.78,786.39,652.72,652.72,923.08,617.63,6404.82,6404.82,203.61,822.71,531600.00,0.00,531600.00,543300.00,230400000.00,0.00,83.00,83.00,41.74,40.39,0.23,100.00,1.22,1.00,1.42,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
